train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.010546875,0.989453125,0.926875,0.8366796875,0.0675,0.0139375,0.9860625,0.911,0.8449375,0.081
