train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.0008203125,0.9991796875,0.99,0.987890625,0.85625,0.00075,0.99925,0.991,0.9876875,0.856
