train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.0016796875,0.9983203125,0.986875,0.95015625,0.509375,0.0019375,0.9980625,0.981,0.9500625,0.501
