train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.0019921875,0.9980078125,0.9825,0.9443359375,0.519375,0.0018125,0.9981875,0.984,0.94425,0.518
