train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.005765625,0.9634765625,0.725,0.8635546875,0.228125,0.005924999999999999,0.96475,0.743,0.85375,0.213
