train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.0041796875,0.9958203125,0.966875,0.8928125,0.23875,0.00375,0.99625,0.964,0.89125,0.23
