train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.0366171875,0.86375,0.220625,0.845703125,0.15,0.032937499999999995,0.8691875,0.25,0.8439375,0.147
