train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.01360937499999999,0.9109375,0.42625,0.8105859375,0.11,0.013562499999999996,0.91275,0.465,0.81275,0.111
