train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.009375,0.990625,0.936875,0.8831640625,0.14375,0.00925,0.99075,0.939,0.88025,0.14
