train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.013984375,0.986015625,0.913125,0.814765625,0.040625,0.0179375,0.9820625,0.885,0.811375,0.036
