train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.0470546875,0.795390625,0.05625,0.7796484375,0.0375,0.04875625,0.7866875,0.039,0.7626875,0.029
