train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.009,0.949921875,0.576875,0.90875,0.401875,0.00730625,0.9553125,0.613,0.9126875,0.421
