train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.0503515625,0.9496484375,0.684375,0.800859375,0.02,0.052625,0.947375,0.673,0.80475,0.019
