train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.0027734375,0.9972265625,0.975625,0.9395703125,0.463125,0.002875,0.997125,0.969,0.938,0.44
