train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.011484375,0.988515625,0.919375,0.829609375,0.06375,0.011500000046853849,0.9885,0.922,0.8266875,0.061
