train_loss,train_acc,train_perfect_accuracy,train_match_uncon_accuracy,train_match_uncon_perfect_accuracy,eval_loss,eval_acc,eval_perfect_accuracy,eval_match_uncon_accuracy,eval_match_uncon_perfect_accuracy
0.003750000755585129,0.99625,0.97,0.9280078125,0.366875,0.0039375,0.9960625,0.971,0.924875,0.343
